time,DV,rod_demand_pos,rod_actual_pos,torque,rotor_speed,i_3p_a,i_3p_b,i_3p_c,direct,quadrature,run_index,transitions,del_pos,ylabel
0.001,4.69186478418243,525.598833157554,513.999999999956,-0.0003022885689414,-6.12615882663648e-07,-0.0002878938751823,0.0001439469381391,0.0001439469370431,-6.19680398669961e-13,-0.0002878938751823,1,2,11.598833157554054,LN
0.00218,4.69186478418243,525.598833157554,514.000015535397,4.02337434843663,0.174008510505038,3.83178509437122,-1.9158926072858,-1.91589248708542,6.90444969377687e-05,3.83178509374917,1,2,11.598833157554054,LN
0.00336,4.69186478418243,525.598833157554,514.000230141861,9.76027780022114,0.970160038121328,9.29550304006634,-4.64777125172706,-4.64773178833928,0.0026340993020057,9.29550266687727,1,2,11.598833157554054,LN
0.00454,4.69186478418243,525.598833157554,514.000866432617,12.8266951327855,2.24753138418157,12.2159071906598,-6.10801378627344,-6.1078934043864,0.0131375775091288,12.2159001264623,1,2,11.598833157554054,LN
0.00572,4.69186478418243,525.598833157554,514.002058799174,14.6226656596991,3.76216972572777,13.9250540052909,-6.50850161149695,-7.416552393794,-0.488677417830976,13.9263482473325,1,2,11.598833157554054,LN
0.0069,4.69186478418243,525.598833157554,514.003861000593,14.0813912985863,5.31963665682192,13.4086091960466,-6.27290454728169,-7.13570464876489,-0.433676005399943,13.4108488557965,1,2,11.598833157554054,LN
0.00808,4.69186478418243,525.598833157554,514.006266431546,13.5489353826621,6.81440107076025,12.9004281321547,-6.0387596932772,-6.86166843887747,-0.374246228285211,12.9037479834877,1,2,11.598833157554054,LN
0.00926,4.69186478418243,525.598833157554,514.009236669254,12.1518965901076,8.19641331888273,11.5742448503803,-5.80510342776659,-5.76914142261368,0.154305232066811,11.5732348477215,1,2,11.598833157554054,LN
0.01044,4.69186478418243,525.598833157554,514.012728465736,11.38136461974,9.47857263519717,10.8338953239474,-5.04301765353302,-5.79087767041435,-0.259303198173683,10.8393948759428,1,2,11.598833157554054,LN
0.01162,4.69186478418243,525.598833157554,514.016708026818,10.6226824964077,10.6861830900597,10.1007611542415,-4.29281592253694,-5.80794523170451,-0.663415670152998,10.1168404727692,1,2,11.598833157554054,LN
0.0128,4.69186478418243,525.598833157554,514.021152338247,10.142090329009,11.8529324556293,9.63951543245532,-4.06756353261722,-5.57195189983809,-0.613016928548319,9.65913364667525,1,2,11.598833157554054,LN
0.01398,4.69186478418243,525.598833157554,514.026053907053,10.9968044079252,13.0106802740815,10.4652513185527,-4.87515286210594,-5.59009845644679,-0.0711218832418817,10.4731470551668,1,2,11.598833157554054,LN
0.01516,4.69186478418243,525.598833157554,514.031414117631,10.4775965185304,14.1844247717995,9.97080793517567,-4.64256073416247,-5.3282472010132,-0.0032534419695679,9.97866335098134,1,2,11.598833157554054,LN
0.01634,4.69186478418243,525.598833157554,514.037239855066,10.4739385804928,15.3759354397626,9.96860902923235,-4.66084852429819,-5.30776050493417,0.0919580681767987,9.97517960046936,1,2,11.598833157554054,LN
0.01752,4.69186478418243,525.598833157554,514.043539007273,11.5096180904815,16.5930149370525,10.9594966219587,-5.1882408831617,-5.77125573879704,0.26169901436941,10.9615410385538,1,2,11.598833157554054,LN
0.0187,4.69186478418243,525.598833157554,514.050318146251,11.4556958513999,17.8150553298166,10.9114443878861,-5.17485287558632,-5.7365915122998,0.364186831881896,10.9101865251428,1,2,11.598833157554054,LN
0.01988,4.69186478418243,525.598833157554,514.057578136662,11.6933566166245,19.0386363762271,11.1126436258986,-4.92199166947467,-6.19065195642391,0.0710287453217837,11.1365301110709,1,2,11.598833157554054,LN
0.02106,4.69186478418243,525.598833157554,514.065320747821,10.5675365236086,20.2677512746979,10.0410713745613,-4.41810737490342,-5.62296399965786,0.128298133494475,10.0643204986749,1,2,11.598833157554054,LN
0.02224,4.69186478418243,525.598833157554,514.073544002906,11.0085282479292,21.4853796491565,10.4686598019128,-4.66873935951555,-5.79992044239725,0.313927607964008,10.4843126170754,1,2,11.598833157554054,LN
0.02342,4.69186478418243,525.598833157554,514.08224611059,10.9094885316556,22.6993316000755,10.3819208223951,-4.65892725771038,-5.72299356468469,0.458060361638485,10.3899890777672,1,2,11.598833157554054,LN
0.0246,4.69186478418243,525.598833157554,514.091425359759,10.7945927787393,23.9145279644213,10.2837109757696,-4.65440324591529,-5.62930772985432,0.617670510694677,10.2805645511802,1,2,11.598833157554054,LN
0.02578,4.69186478418243,525.598833157554,514.101081737365,10.9839477234806,25.1244867532053,10.4269437342665,-4.40761136930007,-6.0193323649664,0.395669159019868,10.460902593791,1,2,11.598833157554054,LN
0.02696,4.69186478418243,525.598833157554,514.111212392445,10.128412897513,26.3295700338616,9.55872773503753,-3.6567957827067,-5.90193195233083,0.0458010636123938,9.64610752144092,1,2,11.598833157554054,LN
0.02814,4.69186478418243,525.598833157554,514.121818017716,11.0104294375542,27.5392380512354,10.42005452688,-4.14322214247369,-6.27683238440632,0.36903376092173,10.4861232738611,1,2,11.598833157554054,LN
0.02932,4.69186478418243,525.598833157554,514.132899281596,11.5061987716254,28.7483143987333,10.7733955011292,-3.6423183183468,-7.13107718278236,-0.197981326543999,10.9582845444052,1,2,11.598833157554054,LN
0.0305,4.69186478418243,525.598833157554,514.144457385957,10.63729243229,29.9623683403874,9.86948755806767,-2.90288392642494,-6.96660363164274,-0.528393666786085,10.130754697419,1,2,11.598833157554054,LN
0.03168,4.69186478418243,525.598833157554,514.156491558815,10.7914556125051,31.171659085795,9.94787289853972,-2.66196072572938,-7.28591217281034,-0.677175402319656,10.2775767738144,1,2,11.598833157554054,LN
0.03286,4.69186478418243,525.598833157554,514.169001326711,10.7560433392626,32.3780005576104,10.0209212076862,-3.16954868003811,-6.8513725276481,0.0314896913124978,10.2438507992977,1,2,11.598833157554054,LN
0.03404,4.69186478418243,525.598833157554,514.181984396099,10.5266283945451,33.5783547680377,9.82832048182853,-3.18423061760526,-6.64408986422328,0.279716818461234,10.0253603757572,1,2,11.598833157554054,LN
0.03522,4.69186478418243,525.598833157554,514.195440521376,10.2775924738984,34.7807834908431,9.63160117714681,-3.22918515900013,-6.40241601814668,0.561848245044599,9.7881833084747,1,2,11.598833157554054,LN
0.0364,4.69186478418243,525.598833157554,514.209369666705,10.3721536112749,35.9842606035862,9.66984022494102,-3.03342592149373,-6.63641430344729,0.503318243782473,9.87824153454756,1,2,11.598833157554054,LN
0.03758,4.69186478418243,525.598833157554,514.223772490107,10.3303143791739,37.191205332597,9.44631323769421,-2.34170852902575,-7.10460470866845,-0.0234782985802534,9.83839464683226,1,2,11.598833157554054,LN
0.03876,4.69186478418243,525.598833157554,514.238650053119,10.915813308184,38.3954617654251,9.95666303444909,-2.38771786121052,-7.56894517323857,0.0801960533950088,10.396012674461,1,2,11.598833157554054,LN
0.03994,4.69186478418243,525.598833157554,514.254002003161,10.5108991226427,39.5995352495306,9.47924717617055,-1.95231858901908,-7.52692858715148,-0.0847102187140817,10.0103801168025,1,2,11.598833157554054,LN
0.04112,4.69186478418243,525.598833157554,514.269827040678,10.0852598575485,40.8045588868364,8.98339945376106,-1.54125874395631,-7.44214070980475,-0.228173306593577,9.6050093881414,1,2,11.598833157554054,LN
0.0423,4.69186478418243,525.598833157554,514.286125419037,11.2039068434947,42.0072953591768,10.2125851942287,-2.3726863667034,-7.83989882752529,0.634978965643652,10.6703874699949,1,2,11.598833157554054,LN
0.04348,4.69186478418243,525.598833157554,514.302898011632,10.2075105928757,43.2160016642289,8.97412251152531,-1.24764295960481,-7.7264795519205,-0.142407036344566,9.72143865988163,1,2,11.598833157554054,LN
0.04466,4.69186478418243,525.598833157554,514.320144033794,10.7185380419076,44.4175603893931,9.44787338347085,-1.37406652576165,-8.0738068577092,0.136150275175922,10.2081314684834,1,2,11.598833157554054,LN
0.04584,4.69186478418243,525.598833157554,514.337863252631,10.6992568042997,45.617332759041,9.18743780353906,-0.771366490931286,-8.41607131260778,-0.241117377727512,10.1897683850474,1,2,11.598833157554054,LN
0.04702,4.69186478418243,525.598833157554,514.356055411843,10.6835813144906,46.8215000697369,8.91713482925181,-0.183543349701733,-8.73359147955008,-0.59641609969797,10.1748393471339,1,2,11.598833157554054,LN
0.0482,4.69186478418243,525.598833157554,514.374717203002,10.7114743713094,48.0119876950473,8.88843089597995,-0.0909287881211661,-8.79750210785878,-0.45132754177228,10.2014041631518,1,2,11.598833157554054,LN
0.04938,4.69186478418243,525.598833157554,514.393849656896,10.2670416064252,49.2099736846122,8.36796458582503,0.218472359849526,-8.58643694567455,-0.503043270154791,9.77813486326211,1,2,11.598833157554054,LN
0.05056,4.69186478418243,525.598833157554,514.413453284046,10.6966123636528,50.4105041487582,8.82475164944152,-0.0045283842860233,-8.8202232651555,-0.0409125295105836,10.1872498701455,1,2,11.598833157554054,LN
0.05174,4.69186478418243,525.598833157554,514.433528144826,11.0991415551231,51.6067474792741,9.0475857438479,0.210055699709129,-9.25764144355703,0.0093367381025076,10.5706110048791,1,2,11.598833157554054,LN
0.05292,4.69186478418243,525.598833157554,514.454072915876,11.0696216699689,52.8010652489984,8.79843806816157,0.632064265805744,-9.43050233396732,-0.141498825966382,10.5424968285418,1,2,11.598833157554054,LN
0.0541,4.69186478418243,525.598833157554,514.475088151124,10.6184513329879,53.9934251396991,8.062395245336,1.27626439034453,-9.33865963568053,-0.540504989109302,10.1128107933218,1,2,11.598833157554054,LN
0.05528,4.69186478418243,525.598833157554,514.496572995086,10.6015378025685,55.1895253501372,7.81399760721035,1.65947700700438,-9.47347461421473,-0.655253958772003,10.0967026691129,1,2,11.598833157554054,LN
0.05646,4.69186478418243,525.598833157554,514.51852857962,10.9238539028164,56.39242023305,8.29752073585964,1.28646353499409,-9.58398427085372,0.0370325612207004,10.4036703836347,1,2,11.598833157554054,LN
0.05764,4.69186478418243,525.598833157554,514.540956685734,10.962804492357,57.5919314183383,7.82426881903048,2.08889991914058,-9.91316873817106,-0.47553627117279,10.4407661831971,1,2,11.598833157554054,LN
0.05882,4.69186478418243,525.598833157554,514.563858945348,10.9416642952135,58.7999483679858,7.60077254700846,2.38744205673691,-9.98821460374537,-0.48420122415785,10.4206326621081,1,2,11.598833157554054,LN
